Client_ID,Ano,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,ValorPotencial
2737,2021,2000.00,0.00,2600.00,0.00,586926.0732837
1516,2020,1493.00,0.00,2914.00,0.00,586524.1193262
2734,2021,1875.00,0.00,2656.00,0.00,586378.7989565
2830,2022,1833.00,0.00,3000.00,0.00,586051.6005502
3639,2022,2200.00,0.00,2800.00,0.00,585368.3275428
1228,2021,2400.00,0.00,2400.00,0.00,585237.4399673
1211,2020,800.00,0.00,3200.00,0.00,584390.0416215
1827,2020,2419.00,0.00,2500.00,0.00,584126.8641479
442,2022,1800.00,0.00,3000.00,0.00,583462.1371160
3395,2022,1800.00,0.00,3000.00,0.00,583462.1371160
1197,2020,2400.00,0.00,2500.00,0.00,582775.7656315
1234,2021,1100.00,0.00,3000.00,0.00,582456.4810253
552,2020,1000.00,0.00,3100.00,0.00,582127.7036734
2075,2022,1500.00,0.00,3150.00,0.00,582032.4942960
3247,2020,1900.00,0.00,2710.00,0.00,581837.8394638
1868,2021,280.00,0.00,1200.00,1200.00,581774.2716639
3190,2022,1400.00,0.00,3200.00,0.00,581555.9466893
756,2021,1500.00,0.00,2800.00,0.00,580767.8477089
1418,2021,1500.00,0.00,2800.00,0.00,580767.8477089
2790,2020,2460.00,0.00,2460.00,0.00,580448.6214876
1083,2021,2132.00,0.00,2497.00,0.00,580249.7515462
2679,2021,1700.00,0.00,2700.00,0.00,579923.5310507
1123,2021,0.00,0.00,3500.00,0.00,578831.2054252
2067,2022,800.00,0.00,3500.00,0.00,578696.6610491
771,2020,2100.00,0.00,2600.00,0.00,577927.0587562
1333,2020,1919.00,0.00,2674.00,0.00,577254.5440461
925,2021,1700.00,1200.00,1500.00,0.00,577039.5763321
1123,2020,0.00,0.00,3500.00,0.00,576954.9658191
1037,2021,1000.00,0.00,3000.00,0.00,574609.6221341
1657,2021,1000.00,0.00,3000.00,0.00,574609.6221341
3378,2021,1000.00,0.00,3000.00,0.00,574609.6221341
2652,2021,2300.00,0.00,2380.00,0.00,574082.9741879
1484,2021,2350.00,0.00,2350.00,0.00,573044.9933013
1234,2020,1100.00,0.00,3000.00,0.00,572754.3209019
1433,2021,1800.00,0.00,2600.00,0.00,571232.3555012
2734,2020,1875.00,0.00,2656.00,0.00,571158.4873568
2737,2020,2000.00,0.00,2600.00,0.00,570816.0139329
1583,2021,1900.00,0.00,2550.00,0.00,570810.1971721
1993,2021,2000.00,0.00,2500.00,0.00,570388.0388430
272,2020,2200.00,0.00,2510.00,0.00,570202.1187442
2704,2022,2000.00,0.00,2800.00,0.00,569674.6097603
3567,2022,0.00,0.00,1462.00,1175.00,569326.5001595
3557,2020,0.00,0.00,1075.00,1450.00,569263.1232161
2832,2020,2452.00,0.00,2393.00,0.00,568835.1714132
756,2020,1500.00,0.00,2800.00,0.00,568229.6450057
1418,2020,1500.00,0.00,2800.00,0.00,568229.6450057
1228,2020,2400.00,0.00,2400.00,0.00,566291.3380367
2679,2020,1700.00,0.00,2700.00,0.00,565967.3070576
1037,2020,1000.00,0.00,3000.00,0.00,565643.2760785
1657,2020,1000.00,0.00,3000.00,0.00,565643.2760785
3378,2020,1000.00,0.00,3000.00,0.00,565643.2760785
158,2021,1300.00,0.00,2800.00,0.00,565074.1299264
1304,2021,1300.00,0.00,2800.00,0.00,565074.1299264
733,2022,2500.00,0.00,2500.00,0.00,564687.0365092
2349,2022,2500.00,0.00,2500.00,0.00,564687.0365092
2430,2022,2500.00,0.00,2500.00,0.00,564687.0365092
3010,2022,2500.00,0.00,2500.00,0.00,564687.0365092
1083,2020,2132.00,0.00,2497.00,0.00,563223.6326770
3254,2021,2000.00,0.00,2450.00,0.00,562119.0216227
1187,2022,2000.00,0.00,2747.00,0.00,561862.0797987
3743,2022,1900.00,0.00,2800.00,0.00,561827.7508691
3549,2021,1700.00,0.00,2044.00,300.00,561770.6884895
1350,2022,2030.00,0.00,2730.00,0.00,561710.2316293
1976,2021,2100.00,0.00,2400.00,0.00,561696.8632935
3146,2022,241.00,0.00,1675.00,980.00,560916.1249691
1740,2021,2090.00,0.00,2400.00,0.00,560912.1774044
136,2021,2300.00,0.00,2300.00,0.00,560852.5466353
258,2021,2300.00,0.00,2300.00,0.00,560852.5466353
1868,2022,280.00,0.00,1200.00,1200.00,560205.3292047
26,2022,1500.00,0.00,3000.00,0.00,559921.5604423
1685,2022,1500.00,0.00,3000.00,0.00,559921.5604423
3654,2022,1500.00,0.00,3000.00,0.00,559921.5604423
173,2021,0.00,0.00,1200.00,1200.00,559803.0667684
3131,2021,600.00,0.00,3100.00,0.00,559760.2210098
3567,2020,0.00,0.00,1462.00,1175.00,558702.4995203
1827,2022,2419.00,0.00,2500.00,0.00,558331.0808073
3146,2020,241.00,0.00,1675.00,980.00,558227.2395758
2840,2021,1000.00,0.00,2900.00,0.00,558071.5876934
1197,2022,2400.00,0.00,2500.00,0.00,556840.1776180
1433,2020,1800.00,0.00,2600.00,0.00,556593.9242861
1886,2021,1400.00,0.00,2700.00,0.00,556382.9543769
2652,2020,2300.00,0.00,2380.00,0.00,555883.4076943
2790,2022,2460.00,0.00,2460.00,0.00,555652.0439251
1583,2020,1900.00,0.00,2550.00,0.00,555462.7553121
1696,2022,2000.00,0.00,2700.00,0.00,554933.9871912
2018,2021,1800.00,0.00,2500.00,0.00,554694.3210605
3561,2021,1800.00,0.00,2500.00,0.00,554694.3210605
1484,2020,2350.00,0.00,2350.00,0.00,554493.6018276
1993,2020,2000.00,0.00,2500.00,0.00,554331.5863380
158,2020,1300.00,0.00,2800.00,0.00,554007.5553590
1304,2020,1300.00,0.00,2800.00,0.00,554007.5553590
589,2022,1800.00,0.00,2800.00,0.00,553980.8919778
1220,2022,1800.00,0.00,2800.00,0.00,553980.8919778
2292,2022,1800.00,0.00,2800.00,0.00,553980.8919778
1003,2021,2000.00,0.00,2400.00,0.00,553850.0044023
1556,2021,2000.00,0.00,2400.00,0.00,553850.0044023
1723,2021,2000.00,0.00,2400.00,0.00,553850.0044023
3131,2020,600.00,0.00,3100.00,0.00,553683.5243799
841,2021,1885.00,0.00,2436.00,0.00,550779.8090760
674,2021,1850.00,0.00,2450.00,0.00,550348.7332858
2390,2022,1000.00,0.00,3200.00,0.00,550168.5111243
2840,2020,1000.00,0.00,2900.00,0.00,549158.8484837
1618,2021,853.00,0.00,2914.00,0.00,548852.0299449
3247,2022,1900.00,0.00,2710.00,0.00,548561.1905569
1991,2022,600.00,0.00,3400.00,0.00,548262.3206975
771,2022,2100.00,0.00,2600.00,0.00,548040.2235133
3249,2021,1500.00,0.00,2600.00,0.00,547691.7788275
1558,2021,1700.00,0.00,2500.00,0.00,546847.4621693
1516,2022,1493.00,0.00,2914.00,0.00,546695.3449105
3254,2020,2000.00,0.00,2450.00,0.00,546089.3725406
1240,2021,2100.00,0.00,2300.00,0.00,545158.8288528
2832,2022,2452.00,0.00,2393.00,0.00,545148.0780925
1976,2020,2100.00,0.00,2400.00,0.00,544958.2035666
1146,2021,200.00,0.00,3200.00,0.00,544910.8198855
1333,2022,1919.00,0.00,2674.00,0.00,544745.4696213
1886,2020,1400.00,0.00,2700.00,0.00,544634.1725875
1740,2020,2090.00,0.00,2400.00,0.00,544247.0990842
2621,2022,1300.00,0.00,3000.00,0.00,544227.8426598
925,2020,1700.00,1200.00,1500.00,0.00,543859.9921137
239,2021,1635.00,0.00,2510.00,0.00,543400.8073340
1768,2021,1650.00,0.00,2500.00,0.00,542924.0327236
136,2020,2300.00,0.00,2300.00,0.00,542695.8656185
258,2020,2300.00,0.00,2300.00,0.00,542695.8656185
272,2022,2200.00,0.00,2510.00,0.00,542620.5220924
1868,2020,280.00,0.00,1200.00,1200.00,542183.8027716
1228,2022,2400.00,0.00,2400.00,0.00,542099.5550489
1146,2020,200.00,0.00,3200.00,0.00,541723.7726813
1618,2020,853.00,0.00,2914.00,0.00,541013.4324566
2737,2022,2000.00,0.00,2600.00,0.00,540193.3646221
2018,2020,1800.00,0.00,2500.00,0.00,540109.4966913
3561,2020,1800.00,0.00,2500.00,0.00,540109.4966913
2290,2022,300.00,0.00,3500.00,0.00,539462.3665929
931,2021,1600.00,0.00,2500.00,0.00,539000.6032780
1319,2021,1600.00,0.00,2500.00,0.00,539000.6032780
3549,2020,1700.00,0.00,2044.00,300.00,538944.3985676
2734,2022,1875.00,0.00,2656.00,0.00,538639.5396467
173,2022,0.00,0.00,1200.00,1200.00,538234.1243092
1003,2020,2000.00,0.00,2400.00,0.00,537847.1587432
1556,2020,2000.00,0.00,2400.00,0.00,537847.1587432
1723,2020,2000.00,0.00,2400.00,0.00,537847.1587432
300,2021,2000.00,0.00,2300.00,0.00,537311.9699616
2479,2021,2000.00,0.00,2300.00,0.00,537311.9699616
1149,2022,700.00,0.00,3270.00,0.00,536946.3702489
7,2022,0.00,0.00,3641.97,0.00,536849.0517805
325,2021,2200.00,0.00,2200.00,0.00,536467.6533034
467,2021,2200.00,0.00,2200.00,0.00,536467.6533034
1473,2021,2200.00,0.00,2200.00,0.00,536467.6533034
2473,2021,2200.00,0.00,2200.00,0.00,536467.6533034
2741,2021,2200.00,0.00,2200.00,0.00,536467.6533034
3181,2021,2200.00,0.00,2200.00,0.00,536467.6533034
841,2020,1885.00,0.00,2436.00,0.00,535603.8511305
552,2022,1000.00,0.00,3100.00,0.00,535427.8885552
674,2020,1850.00,0.00,2450.00,0.00,535422.8053056
2039,2021,500.00,0.00,3000.00,0.00,535375.3276778
1083,2022,2132.00,0.00,2497.00,0.00,535368.3771123
3249,2020,1500.00,0.00,2600.00,0.00,535260.7898160
1211,2022,800.00,0.00,3200.00,0.00,534474.7933418
1558,2020,1700.00,0.00,2500.00,0.00,532998.4518679
1789,2021,1250.00,0.00,2625.00,0.00,532209.1402095
2679,2022,1700.00,0.00,2700.00,0.00,531393.4105174
2652,2022,2300.00,0.00,2380.00,0.00,531304.5716438
352,2021,1500.00,0.00,2500.00,0.00,531153.7443868
846,2021,1500.00,0.00,2500.00,0.00,531153.7443868
867,2021,1500.00,0.00,2500.00,0.00,531153.7443868
2717,2021,1500.00,0.00,2500.00,0.00,531153.7443868
2925,2021,1500.00,0.00,2500.00,0.00,531153.7443868
3210,2021,1500.00,0.00,2500.00,0.00,531153.7443868
3563,2021,1500.00,0.00,2500.00,0.00,531153.7443868
1484,2022,2350.00,0.00,2350.00,0.00,530805.8143187
756,2022,1500.00,0.00,2800.00,0.00,530440.3153041
1418,2022,1500.00,0.00,2800.00,0.00,530440.3153041
1038,2021,1700.00,0.00,2400.00,0.00,530309.4277285
2419,2021,1700.00,0.00,2400.00,0.00,530309.4277285
2039,2020,500.00,0.00,3000.00,0.00,530088.0519617
239,2020,1635.00,0.00,2510.00,0.00,530024.7154922
1183,2021,1900.00,0.00,2300.00,0.00,529465.1110703
1768,2020,1650.00,0.00,2500.00,0.00,529442.9294563
847,2021,2100.00,0.00,2200.00,0.00,528620.7944121
3334,2021,2100.00,0.00,2200.00,0.00,528620.7944121
1234,2022,1100.00,0.00,3000.00,0.00,528534.1248773
1240,2020,2100.00,0.00,2300.00,0.00,528473.7759717
2680,2021,2165.00,0.00,2165.00,0.00,527932.9406372
931,2020,1600.00,0.00,2500.00,0.00,525887.4070446
1319,2020,1600.00,0.00,2500.00,0.00,525887.4070446
412,2021,800.00,0.00,2800.00,0.00,525839.8354702
1993,2022,2000.00,0.00,2500.00,0.00,525452.7420530
3549,2022,1700.00,0.00,2044.00,300.00,525031.5898340
1583,2022,1900.00,0.00,2550.00,0.00,524976.1944463
1433,2022,1800.00,0.00,2600.00,0.00,524499.6468396
1194,2021,2150.00,0.00,2150.00,0.00,524275.2066374
3614,2021,2150.00,0.00,2150.00,0.00,524275.2066374
2251,2021,1833.00,0.00,2300.00,0.00,524207.7156132
2697,2021,2000.00,0.00,2220.00,0.00,524081.5424090
3776,2021,2000.00,0.00,2220.00,0.00,524081.5424090
1907,2021,1500.00,0.00,2450.00,0.00,522884.7271664
3200,2021,1600.00,0.00,2400.00,0.00,522462.5688373
173,2020,0.00,0.00,1200.00,1200.00,522272.8772662
750,2021,1800.00,0.00,2300.00,0.00,521618.2521791
1964,2021,1800.00,0.00,2300.00,0.00,521618.2521791
1789,2020,1250.00,0.00,2625.00,0.00,521604.2846563
300,2020,2000.00,0.00,2300.00,0.00,521362.7311484
2479,2020,2000.00,0.00,2300.00,0.00,521362.7311484
2445,2021,2000.00,0.00,2200.00,0.00,520773.9355209
2706,2021,2000.00,0.00,2200.00,0.00,520773.9355209
2899,2021,2000.00,0.00,2200.00,0.00,520773.9355209
1037,2022,1000.00,0.00,3000.00,0.00,520687.2659860
1657,2022,1000.00,0.00,3000.00,0.00,520687.2659860
3378,2022,1000.00,0.00,3000.00,0.00,520687.2659860
2601,2021,720.00,0.00,2805.00,0.00,520389.2500792
1441,2021,300.00,0.00,3000.00,0.00,519681.6098953
136,2022,2300.00,0.00,2300.00,0.00,519512.0735885
258,2022,2300.00,0.00,2300.00,0.00,519512.0735885
325,2020,2200.00,0.00,2200.00,0.00,519100.3932003
467,2020,2200.00,0.00,2200.00,0.00,519100.3932003
1473,2020,2200.00,0.00,2200.00,0.00,519100.3932003
2473,2020,2200.00,0.00,2200.00,0.00,519100.3932003
2741,2020,2200.00,0.00,2200.00,0.00,519100.3932003
3181,2020,2200.00,0.00,2200.00,0.00,519100.3932003
352,2020,1500.00,0.00,2500.00,0.00,518776.3622212
846,2020,1500.00,0.00,2500.00,0.00,518776.3622212
867,2020,1500.00,0.00,2500.00,0.00,518776.3622212
2717,2020,1500.00,0.00,2500.00,0.00,518776.3622212
2925,2020,1500.00,0.00,2500.00,0.00,518776.3622212
3210,2020,1500.00,0.00,2500.00,0.00,518776.3622212
3563,2020,1500.00,0.00,2500.00,0.00,518776.3622212
1976,2022,2100.00,0.00,2400.00,0.00,518558.9783751
412,2020,800.00,0.00,2800.00,0.00,518452.3312422
3254,2022,2000.00,0.00,2450.00,0.00,518082.4307684
3605,2021,700.00,0.00,2800.00,0.00,517992.9765789
1740,2022,2090.00,0.00,2400.00,0.00,517774.2924860
1038,2020,1700.00,0.00,2400.00,0.00,516514.0242731
2419,2020,1700.00,0.00,2400.00,0.00,516514.0242731
1123,2022,0.00,0.00,3500.00,0.00,515921.7899191
1441,2020,300.00,0.00,3000.00,0.00,515865.9623150
3468,2021,1300.00,0.00,2500.00,0.00,515460.0266043
158,2022,1300.00,0.00,2800.00,0.00,514746.5975216
1304,2022,1300.00,0.00,2800.00,0.00,514746.5975216
1183,2020,1900.00,0.00,2300.00,0.00,514251.6863250
3536,2021,1700.00,0.00,2300.00,0.00,513771.3932878
2601,2020,720.00,0.00,2805.00,0.00,513587.7167632
1718,2021,1800.00,0.00,2250.00,0.00,513349.2349587
847,2020,2100.00,0.00,2200.00,0.00,511989.3483769
3334,2020,2100.00,0.00,2200.00,0.00,511989.3483769
3605,2020,700.00,0.00,2800.00,0.00,511341.2864188
2680,2020,2165.00,0.00,2165.00,0.00,510841.9778539
1003,2022,2000.00,0.00,2400.00,0.00,510712.1194838
1556,2022,2000.00,0.00,2400.00,0.00,510712.1194838
1723,2022,2000.00,0.00,2400.00,0.00,510712.1194838
2740,2021,2121.00,0.00,2081.00,0.00,510588.3737948
1907,2020,1500.00,0.00,2450.00,0.00,510534.1484238
2018,2022,1800.00,0.00,2500.00,0.00,509759.0242705
3561,2022,1800.00,0.00,2500.00,0.00,509759.0242705
2251,2020,1833.00,0.00,2300.00,0.00,509487.2862934
3200,2020,1600.00,0.00,2400.00,0.00,509402.9794497
1487,2021,700.00,0.00,2743.00,0.00,508566.2969477
2697,2020,2000.00,0.00,2220.00,0.00,508175.1890725
3776,2020,2000.00,0.00,2220.00,0.00,508175.1890725
1886,2022,1400.00,0.00,2700.00,0.00,507852.8338437
163,2021,1200.00,0.00,2500.00,0.00,507613.1677130
821,2021,1200.00,0.00,2500.00,0.00,507613.1677130
1671,2021,1200.00,0.00,2500.00,0.00,507613.1677130
1194,2020,2150.00,0.00,2150.00,0.00,507302.6569912
3614,2020,2150.00,0.00,2150.00,0.00,507302.6569912
750,2020,1800.00,0.00,2300.00,0.00,507140.6415016
1964,2020,1800.00,0.00,2300.00,0.00,507140.6415016
841,2022,1885.00,0.00,2436.00,0.00,506994.8558838
674,2022,1850.00,0.00,2450.00,0.00,506312.1424315
2840,2022,1000.00,0.00,2900.00,0.00,505946.6434169
2662,2021,1000.00,0.00,2580.00,0.00,505149.8774831
1407,2021,1800.00,0.00,2200.00,0.00,505080.2177384
3304,2021,1800.00,0.00,2200.00,0.00,505080.2177384
2445,2020,2000.00,0.00,2200.00,0.00,504878.3035535
2706,2020,2000.00,0.00,2200.00,0.00,504878.3035535
2899,2020,2000.00,0.00,2200.00,0.00,504878.3035535
3468,2020,1300.00,0.00,2500.00,0.00,504554.2725745
3131,2022,600.00,0.00,3100.00,0.00,504040.4529902
1240,2022,2100.00,0.00,2300.00,0.00,503818.3558060
1487,2020,700.00,0.00,2743.00,0.00,501945.1626897
1558,2022,1700.00,0.00,2500.00,0.00,501912.1653792
3249,2022,1500.00,0.00,2600.00,0.00,500959.0701658
3536,2020,1700.00,0.00,2300.00,0.00,500029.5966783
1718,2020,1800.00,0.00,2250.00,0.00,498898.4277042
3363,2021,213.00,0.00,2914.00,0.00,498632.1330409
239,2022,1635.00,0.00,2510.00,0.00,498285.7693568
131,2021,1500.00,0.00,2300.00,0.00,498077.6755053
2880,2021,1500.00,0.00,2300.00,0.00,498077.6755053
1768,2022,1650.00,0.00,2500.00,0.00,497988.7359336
163,2020,1200.00,0.00,2500.00,0.00,497443.2277511
821,2020,1200.00,0.00,2500.00,0.00,497443.2277511
1671,2020,1200.00,0.00,2500.00,0.00,497443.2277511
325,2022,2200.00,0.00,2200.00,0.00,496924.5921281
467,2022,2200.00,0.00,2200.00,0.00,496924.5921281
1473,2022,2200.00,0.00,2200.00,0.00,496924.5921281
2473,2022,2200.00,0.00,2200.00,0.00,496924.5921281
2741,2022,2200.00,0.00,2200.00,0.00,496924.5921281
3181,2022,2200.00,0.00,2200.00,0.00,496924.5921281
1618,2022,853.00,0.00,2914.00,0.00,496475.4480065
2662,2020,1000.00,0.00,2580.00,0.00,496408.6801803
300,2022,2000.00,0.00,2300.00,0.00,495971.4969147
2479,2022,2000.00,0.00,2300.00,0.00,495971.4969147
3363,2020,213.00,0.00,2914.00,0.00,495502.7455871
1903,2021,1919.00,0.00,2081.00,0.00,494737.7188345
736,2021,1200.00,0.00,2420.00,0.00,494382.7401604
931,2022,1600.00,0.00,2500.00,0.00,494065.3064880
1319,2022,1600.00,0.00,2500.00,0.00,494065.3064880
1067,2021,300.00,0.00,1300.00,848.00,493886.6595288
2740,2020,2121.00,0.00,2081.00,0.00,493866.1989520
359,2021,1440.00,0.00,2300.00,0.00,493369.5601706
722,2021,1986.00,0.00,2038.00,0.00,492883.7594821
204,2021,1000.00,0.00,2500.00,0.00,491919.4499305
980,2021,1000.00,0.00,2500.00,0.00,491919.4499305
2279,2021,1000.00,0.00,2500.00,0.00,491919.4499305
2443,2021,1100.00,0.00,2450.00,0.00,491497.2916014
1407,2020,1800.00,0.00,2200.00,0.00,490656.2139068
3304,2020,1800.00,0.00,2200.00,0.00,490656.2139068
565,2021,1500.00,0.00,2250.00,0.00,489808.6582850
2632,2021,1500.00,0.00,2250.00,0.00,489808.6582850
3351,2021,1600.00,0.00,2200.00,0.00,489386.4999558
3228,2021,1050.00,0.00,2460.00,0.00,489227.6655998
847,2022,2100.00,0.00,2200.00,0.00,489077.7332369
3334,2022,2100.00,0.00,2200.00,0.00,489077.7332369
2680,2022,2165.00,0.00,2165.00,0.00,489018.9736170
574,2021,1800.00,0.00,2100.00,0.00,488542.1832976
1715,2021,1800.00,0.00,2100.00,0.00,488542.1832976
1183,2022,1900.00,0.00,2300.00,0.00,488124.6380235
297,2021,2000.00,0.00,2000.00,0.00,487697.8666394
328,2021,2000.00,0.00,2000.00,0.00,487697.8666394
848,2021,2000.00,0.00,2000.00,0.00,487697.8666394
920,2021,2000.00,0.00,2000.00,0.00,487697.8666394
971,2021,2000.00,0.00,2000.00,0.00,487697.8666394
982,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1276,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1348,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1425,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1488,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1595,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1694,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1882,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1883,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1925,2021,2000.00,0.00,2000.00,0.00,487697.8666394
2030,2021,2000.00,0.00,2000.00,0.00,487697.8666394
2092,2021,2000.00,0.00,2000.00,0.00,487697.8666394
2104,2021,2000.00,0.00,2000.00,0.00,487697.8666394
2228,2021,2000.00,0.00,2000.00,0.00,487697.8666394
2752,2021,2000.00,0.00,2000.00,0.00,487697.8666394
3617,2021,2000.00,0.00,2000.00,0.00,487697.8666394
1146,2022,200.00,0.00,3200.00,0.00,487393.6399943
1038,2022,1700.00,0.00,2400.00,0.00,487171.5428101
2419,2022,1700.00,0.00,2400.00,0.00,487171.5428101
352,2022,1500.00,0.00,2500.00,0.00,486218.4475967
846,2022,1500.00,0.00,2500.00,0.00,486218.4475967
867,2022,1500.00,0.00,2500.00,0.00,486218.4475967
2717,2022,1500.00,0.00,2500.00,0.00,486218.4475967
2925,2022,1500.00,0.00,2500.00,0.00,486218.4475967
3210,2022,1500.00,0.00,2500.00,0.00,486218.4475967
3563,2022,1500.00,0.00,2500.00,0.00,486218.4475967
131,2020,1500.00,0.00,2300.00,0.00,485807.5070316
2880,2020,1500.00,0.00,2300.00,0.00,485807.5070316
1194,2022,2150.00,0.00,2150.00,0.00,485630.8513979
3614,2022,2150.00,0.00,2150.00,0.00,485630.8513979
1789,2022,1250.00,0.00,2625.00,0.00,485027.0785800
736,2020,1200.00,0.00,2420.00,0.00,484255.6856753
2697,2022,2000.00,0.00,2220.00,0.00,484178.9988594
3776,2022,2000.00,0.00,2220.00,0.00,484178.9988594
204,2020,1000.00,0.00,2500.00,0.00,483221.1381044
980,2020,1000.00,0.00,2500.00,0.00,483221.1381044
2279,2020,1000.00,0.00,2500.00,0.00,483221.1381044
2462,2021,0.00,0.00,1100.00,1000.00,483040.5900811
2251,2022,1833.00,0.00,2300.00,0.00,482867.2425663
2443,2020,1100.00,0.00,2450.00,0.00,482089.9691303
359,2020,1440.00,0.00,2300.00,0.00,481540.8801375
2683,2021,1500.00,0.00,2200.00,0.00,481539.6410646
2039,2022,500.00,0.00,3000.00,0.00,481452.9715298
2445,2022,2000.00,0.00,2200.00,0.00,481230.8743456
2706,2022,2000.00,0.00,2200.00,0.00,481230.8743456
2899,2022,2000.00,0.00,2200.00,0.00,481230.8743456
550,2021,1700.00,0.00,2100.00,0.00,480695.3244064
750,2022,1800.00,0.00,2300.00,0.00,480277.7791322
1964,2022,1800.00,0.00,2300.00,0.00,480277.7791322
3169,2021,1800.00,0.00,2050.00,0.00,480273.1660773
3228,2020,1050.00,0.00,2460.00,0.00,480182.8894781
2852,2021,1900.00,0.00,2000.00,0.00,479851.0077482
1903,2020,1919.00,0.00,2081.00,0.00,479501.8884088
3695,2021,1200.00,0.00,2330.00,0.00,479498.5091638
3200,2022,1600.00,0.00,2400.00,0.00,479324.6839188
1907,2022,1500.00,0.00,2450.00,0.00,478848.1363121
49,2021,200.00,0.00,2800.00,0.00,478758.6821226
2524,2021,1241.00,0.00,2300.00,0.00,477754.3109770
565,2020,1500.00,0.00,2250.00,0.00,477565.2932341
2632,2020,1500.00,0.00,2250.00,0.00,477565.2932341
722,2020,1986.00,0.00,2038.00,0.00,477177.9845746
3351,2020,1600.00,0.00,2200.00,0.00,476434.1242601
1413,2021,800.00,0.00,2500.00,0.00,476225.7321480
49,2020,200.00,0.00,2800.00,0.00,475786.0623020
412,2022,800.00,0.00,2800.00,0.00,475512.3030653
2841,2021,1950.00,0.00,1950.00,0.00,475505.4199734
574,2020,1800.00,0.00,2100.00,0.00,474171.7863120
1715,2020,1800.00,0.00,2100.00,0.00,474171.7863120
2740,2022,2121.00,0.00,2081.00,0.00,473184.2327468
3208,2021,1400.00,300.00,1900.00,0.00,472971.7934937
1718,2022,1800.00,0.00,2250.00,0.00,472907.4678477
3536,2022,1700.00,0.00,2300.00,0.00,472430.9202410
1057,2021,1800.00,0.00,2000.00,0.00,472004.1488569
1414,2021,1800.00,0.00,2000.00,0.00,472004.1488569
3075,2021,1800.00,0.00,2000.00,0.00,472004.1488569
3253,2021,1800.00,0.00,2000.00,0.00,472004.1488569
3454,2021,1800.00,0.00,2000.00,0.00,472004.1488569
297,2020,2000.00,0.00,2000.00,0.00,471909.4483639
328,2020,2000.00,0.00,2000.00,0.00,471909.4483639
848,2020,2000.00,0.00,2000.00,0.00,471909.4483639
920,2020,2000.00,0.00,2000.00,0.00,471909.4483639
971,2020,2000.00,0.00,2000.00,0.00,471909.4483639
982,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1276,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1348,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1425,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1488,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1595,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1694,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1882,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1883,2020,2000.00,0.00,2000.00,0.00,471909.4483639
1925,2020,2000.00,0.00,2000.00,0.00,471909.4483639
2030,2020,2000.00,0.00,2000.00,0.00,471909.4483639
2092,2020,2000.00,0.00,2000.00,0.00,471909.4483639
2104,2020,2000.00,0.00,2000.00,0.00,471909.4483639
2228,2020,2000.00,0.00,2000.00,0.00,471909.4483639
2752,2020,2000.00,0.00,2000.00,0.00,471909.4483639
3617,2020,2000.00,0.00,2000.00,0.00,471909.4483639
3346,2021,6000.00,0.00,0.00,0.00,470811.5334751
3346,2022,6000.00,0.00,0.00,0.00,470811.5334751
2911,2021,1930.00,0.00,1930.00,0.00,470628.4413070
